,Real Kd value,Predicted Kd value,Absolute error,Relative error,Relative error,Mean absolute error,Mean relative error
15715,0,0,0,#¡DIV/0!,0,,
15716,0,0,0,#¡DIV/0!,0,,
15717,0,0,0,#¡DIV/0!,0,,
15718,0,0,0,#¡DIV/0!,0,,
15719,0,0,0,#¡DIV/0!,0,,
15720,0,0,0,#¡DIV/0!,0,,
15721,0,0,0,#¡DIV/0!,0,,
15722,0,0,0,#¡DIV/0!,0,,
15723,0,0,0,#¡DIV/0!,0,,
15724,0,0,0,#¡DIV/0!,0,,
15725,0,0,0,#¡DIV/0!,0,,
15726,0.970000049,0.97,4.94E-08,5.10E-06,5.10E-06,,
15727,0.97000005,0.97,4.96E-08,5.12E-06,5.12E-06,,
15728,0.970000018,0.97,1.82E-08,1.88E-06,1.88E-06,,
15729,0.97000005,0.97,4.96E-08,5.12E-06,5.12E-06,,
15730,0.970000005,0.97,5.36E-09,5.52E-07,5.52E-07,,
15731,0.963132616,0.96,0.003132616,0.325252798,0.325252798,,
15732,0.919203893,0.89,0.029203893,3.17708546,3.17708546,,
15733,0.534831829,0.5,0.034831829,6.512669485,6.512669485,,
15734,0.398909455,0.38,0.018909455,4.740287419,4.740287419,,
15735,0.35352169,0.34,0.01352169,3.824854289,3.824854289,,
15736,0.445596639,0.43,0.015596639,3.500169719,3.500169719,,
15737,0,0,0,#¡DIV/0!,0,,
15738,0,0,0,#¡DIV/0!,0,,
15739,0,0,0,#¡DIV/0!,0,,
15740,0,0,0,#¡DIV/0!,0,,
15741,0,0,0,#¡DIV/0!,0,,
15742,0,0,0,#¡DIV/0!,0,,
15743,0,0,0,#¡DIV/0!,0,,
15744,0,0,0,#¡DIV/0!,0,,
15745,0,0,0,#¡DIV/0!,0,,
15746,0,0,0,#¡DIV/0!,0,,
15747,0,0,0,#¡DIV/0!,0,,
15748,0,0,0,#¡DIV/0!,0,,
15749,0,0,0,#¡DIV/0!,0,,
15750,0.970000029,0.97,2.86E-08,2.95E-06,2.95E-06,,
15751,0.768171216,0.73,0.038171216,4.969102581,4.969102581,,
15752,0.527904859,0.52,0.007904859,1.497402228,1.497402228,,
15753,0.388638599,0.38,0.008638599,2.222784626,2.222784626,,
15754,0.34542352,0.35,0.00457648,1.324889441,1.324889441,,
15755,0.30258337,0.31,0.00741663,2.451102952,2.451102952,,
15756,0.261329271,0.25,0.011329271,4.335247448,4.335247448,,
15757,0.196634208,0.2,0.003365792,1.711702084,1.711702084,,
15758,0.185515711,0.19,0.004484289,2.41720159,2.41720159,,
15759,0.388927646,0.39,0.001072354,0.275720611,0.275720611,,
15760,0.399182433,0.39,0.009182433,2.300309914,2.300309914,,
15761,0,0,0,#¡DIV/0!,0,,
15762,0,0,0,#¡DIV/0!,0,,
15763,0,0,0,#¡DIV/0!,0,,
15764,0,0,0,#¡DIV/0!,0,,
15765,0,0,0,#¡DIV/0!,0,,
15766,0,0,0,#¡DIV/0!,0,,
15767,0,0,0,#¡DIV/0!,0,,
15768,0,0,0,#¡DIV/0!,0,,
15769,0,0,0,#¡DIV/0!,0,,
15770,0,0,0,#¡DIV/0!,0,,
15771,0,0,0,#¡DIV/0!,0,,
15772,0,0,0,#¡DIV/0!,0,,
15773,0,0,0,#¡DIV/0!,0,,
15774,0.970000035,0.97,3.47E-08,3.58E-06,3.58E-06,,
15775,0.970000068,0.97,6.82E-08,7.03E-06,7.03E-06,,
15776,0.970000002,0.97,2.09E-09,2.15E-07,2.15E-07,,
15777,0.970000042,0.97,4.22E-08,4.35E-06,4.35E-06,,
15778,0.969999999,0.97,6.77E-10,6.98E-08,6.98E-08,,
15779,0.970000044,0.97,4.45E-08,4.59E-06,4.59E-06,,
15780,0.97000001,0.97,1.03E-08,1.06E-06,1.06E-06,,
15781,0.970000046,0.97,4.63E-08,4.78E-06,4.78E-06,,
15782,0.970000052,0.97,5.22E-08,5.38E-06,5.38E-06,,
15783,0.966959454,0.97,0.003040546,0.314444035,0.314444035,,
15784,0.957882558,0.96,0.002117442,0.221054436,0.221054436,,
15785,0,0,0,#¡DIV/0!,0,,
15786,0,0,0,#¡DIV/0!,0,,
15787,0,0,0,#¡DIV/0!,0,,
15788,0,0,0,#¡DIV/0!,0,,
15789,0,0,0,#¡DIV/0!,0,,
15790,0,0,0,#¡DIV/0!,0,,
15791,0,0,0,#¡DIV/0!,0,,
15792,0,0,0,#¡DIV/0!,0,,
15793,0,0,0,#¡DIV/0!,0,,
15794,0,0,0,#¡DIV/0!,0,,
15795,0,0,0,#¡DIV/0!,0,,
15796,0,0,0,#¡DIV/0!,0,,
15797,0,0,0,#¡DIV/0!,0,,
15798,0.970000076,0.97,7.63E-08,7.87E-06,7.87E-06,,
15799,0.970000028,0.97,2.82E-08,2.91E-06,2.91E-06,,
15800,0.97000004,0.97,4.04E-08,4.16E-06,4.16E-06,,
15801,0.844485906,0.82,0.024485906,2.89950437,2.89950437,,
15802,0.642027906,0.63,0.012027906,1.873424105,1.873424105,,
15803,0.59170515,0.59,0.00170515,0.288175707,0.288175707,,
15804,0.386351454,0.38,0.006351454,1.643957624,1.643957624,,
15805,0.308986605,0.32,0.011013395,3.564359943,3.564359943,,
15806,0.244794907,0.24,0.004794907,1.958744448,1.958744448,,
15807,0.256930772,0.25,0.006930772,2.69752525,2.69752525,,
15808,0.223669274,0.22,0.003669274,1.640490992,1.640490992,,
15809,0,0,0,#¡DIV/0!,0,,
15810,0,0,0,#¡DIV/0!,0,,
15811,0,0,0,#¡DIV/0!,0,,
15812,0,0,0,#¡DIV/0!,0,,
15813,0,0,0,#¡DIV/0!,0,,
15814,0,0,0,#¡DIV/0!,0,,
15815,0,0,0,#¡DIV/0!,0,,
15816,0,0,0,#¡DIV/0!,0,,
15817,0,0,0,#¡DIV/0!,0,,
15818,0,0,0,#¡DIV/0!,0,,
15819,0,0,0,#¡DIV/0!,0,,
15820,0,0,0,#¡DIV/0!,0,,
15821,0,0,0,#¡DIV/0!,0,,
15822,0.970000014,0.97,1.36E-08,1.40E-06,1.40E-06,,
15823,0.584497815,0.63,0.045502185,7.784834125,7.784834125,,
15824,0.387566244,0.4,0.012433756,3.208162824,3.208162824,,
15825,0.308433869,0.31,0.001566131,0.507768666,0.507768666,,
15826,0.263349974,0.26,0.003349974,1.27206159,1.27206159,,
15827,0.228056606,0.22,0.008056606,3.532721937,3.532721937,,
15828,0.162749329,0.16,0.002749329,1.689302994,1.689302994,,
15829,0.181835279,0.18,0.001835279,1.009308783,1.009308783,,
15830,0.16686872,0.15,0.01686872,10.10897676,10.10897676,,
15831,0.1399362,0.15,0.0100638,7.19170556,7.19170556,,
15832,0.428056129,0.47,0.041943871,9.798684926,9.798684926,,
15833,0,0,0,#¡DIV/0!,0,,
15834,0,0,0,#¡DIV/0!,0,,
15835,0,0,0,#¡DIV/0!,0,,
15836,0,0,0,#¡DIV/0!,0,,
15837,0,0,0,#¡DIV/0!,0,,
15838,0,0,0,#¡DIV/0!,0,,
15839,0,0,0,#¡DIV/0!,0,,
15840,0,0,0,#¡DIV/0!,0,,
15841,0,0,0,#¡DIV/0!,0,,
15842,0,0,0,#¡DIV/0!,0,,
15843,0,0,0,#¡DIV/0!,0,,
15844,0,0,0,#¡DIV/0!,0,,
15845,0,0,0,#¡DIV/0!,0,,
15846,0.97000005,0.97,5.03E-08,5.19E-06,5.19E-06,,
15847,0.563530614,0.54,0.023530614,4.17556982,4.17556982,,
15848,0.365677684,0.35,0.015677684,4.28729569,4.28729569,,
15849,0.257462804,0.25,0.007462804,2.898595196,2.898595196,,
15850,0.213106808,0.21,0.003106808,1.457864291,1.457864291,,
15851,0.166883467,0.16,0.006883467,4.124714731,4.124714731,,
15852,0.275869308,0.28,0.004130692,1.4973365,1.4973365,,
15853,0.304791531,0.31,0.005208469,1.708862833,1.708862833,,
15854,0.347112339,0.36,0.012887661,3.712821384,3.712821384,,
15855,0.403911636,0.41,0.006088364,1.507350368,1.507350368,,
15856,0.565207202,0.56,0.005207202,0.921290867,0.921290867,,
15857,0,0,0,#¡DIV/0!,0,,
15858,0,0,0,#¡DIV/0!,0,,
15859,0,0,0,#¡DIV/0!,0,,
15860,0,0,0,#¡DIV/0!,0,,
15861,0,0,0,#¡DIV/0!,0,,
15862,0,0,0,#¡DIV/0!,0,,
15863,0,0,0,#¡DIV/0!,0,,
15864,0,0,0,#¡DIV/0!,0,,
15865,0,0,0,#¡DIV/0!,0,,
15866,0,0,0,#¡DIV/0!,0,,
15867,0,0,0,#¡DIV/0!,0,,
15868,0,0,0,#¡DIV/0!,0,,
15869,0,0,0,#¡DIV/0!,0,,
15870,0.970000054,0.97,5.42E-08,5.59E-06,5.59E-06,,
15871,0.590488124,0.56,0.030488124,5.163206967,5.163206967,,
15872,0.390685056,0.37,0.020685056,5.294560439,5.294560439,,
15873,0.271063687,0.26,0.011063687,4.081582253,4.081582253,,
15874,0.284673634,0.28,0.004673634,1.64175179,1.64175179,,
15875,0.238784157,0.24,0.001215843,0.509180777,0.509180777,,
15876,0.292831021,0.28,0.012831021,4.381715089,4.381715089,,
15877,0.128163428,0.13,0.001836572,1.432992299,1.432992299,,
15878,0.3420556,0.34,0.0020556,0.600955047,0.600955047,,
15879,0.413831353,0.41,0.003831353,0.925824803,0.925824803,,
15880,0.535419803,0.54,0.004580197,0.855440282,0.855440282,,
15881,0,0,0,#¡DIV/0!,0,,
15882,0,0,0,#¡DIV/0!,0,,
15883,0,0,0,#¡DIV/0!,0,,
15884,0,0,0,#¡DIV/0!,0,,
15885,0,0,0,#¡DIV/0!,0,,
15886,0,0,0,#¡DIV/0!,0,,
15887,0,0,0,#¡DIV/0!,0,,
15888,0,0,0,#¡DIV/0!,0,,
15889,0,0,0,#¡DIV/0!,0,,
15890,0,0,0,#¡DIV/0!,0,,
15891,0,0,0,#¡DIV/0!,0,,
15892,0,0,0,#¡DIV/0!,0,,
15893,0,0,0,#¡DIV/0!,0,,
15894,0.969999999,0.97,7.55E-10,7.78E-08,7.78E-08,,
15895,0.740873298,0.72,0.020873298,2.817390997,2.817390997,,
15896,0.544521211,0.54,0.004521211,0.83030939,0.83030939,,
15897,0.439535036,0.43,0.009535036,2.169345978,2.169345978,,
15898,0.39576348,0.39,0.00576348,1.456293937,1.456293937,,
15899,0.338448537,0.35,0.011551463,3.413063487,3.413063487,,
15900,0.397323496,0.42,0.022676504,5.707315261,5.707315261,,
15901,0.719222725,0.72,0.000777275,0.108071462,0.108071462,,
15902,0.874011837,0.88,0.005988163,0.685135215,0.685135215,,
15903,0.833432206,0.83,0.003432206,0.411815811,0.411815811,,
15904,0.599472568,0.56,0.039472568,6.58454953,6.58454953,,
15905,0,0,0,#¡DIV/0!,0,,
15906,0,0,0,#¡DIV/0!,0,,
15907,0,0,0,#¡DIV/0!,0,,
15908,0,0,0,#¡DIV/0!,0,,
15909,0,0,0,#¡DIV/0!,0,,
15910,0,0,0,#¡DIV/0!,0,,
15911,0,0,0,#¡DIV/0!,0,,
15912,0,0,0,#¡DIV/0!,0,,
15913,0,0,0,#¡DIV/0!,0,,
15914,0,0,0,#¡DIV/0!,0,,
15915,0,0,0,#¡DIV/0!,0,,
15916,0,0,0,#¡DIV/0!,0,,
15917,0,0,0,#¡DIV/0!,0,,
15918,0.970000018,0.97,1.78E-08,1.83E-06,1.83E-06,,
15919,0.97000004,0.97,3.97E-08,4.09E-06,4.09E-06,,
15920,0.969124504,0.97,0.000875496,0.090338908,0.090338908,,
15921,0.950081554,0.95,8.16E-05,0.008583849,0.008583849,,
15922,0.906378242,0.91,0.003621758,0.399585675,0.399585675,,
15923,0.803481993,0.82,0.016518007,2.055803044,2.055803044,,
15924,0.597340575,0.6,0.002659425,0.445210799,0.445210799,,
15925,0.391069303,0.4,0.008930697,2.283661022,2.283661022,,
15926,0.41403337,0.41,0.00403337,0.9741655,0.9741655,,
15927,0.489191181,0.48,0.009191181,1.87885246,1.87885246,,
15928,0.521801968,0.48,0.041801968,8.011078963,8.011078963,,
15929,0,0,0,#¡DIV/0!,0,,
15930,0,0,0,#¡DIV/0!,0,,
15931,0,0,0,#¡DIV/0!,0,,
15932,0,0,0,#¡DIV/0!,0,,
15933,0,0,0,#¡DIV/0!,0,,
15934,0,0,0,#¡DIV/0!,0,,
15935,0,0,0,#¡DIV/0!,0,,
15936,0,0,0,#¡DIV/0!,0,,
15937,0,0,0,#¡DIV/0!,0,,
15938,0,0,0,#¡DIV/0!,0,,
15939,0,0,0,#¡DIV/0!,0,,
15940,0,0,0,#¡DIV/0!,0,,
15941,0,0,0,#¡DIV/0!,0,,
15942,0.970000015,0.97,1.50E-08,1.55E-06,1.55E-06,,
15943,0.653361437,0.63,0.023361437,3.575576336,3.575576336,,
15944,0.441277267,0.43,0.011277267,2.555596692,2.555596692,,
15945,0.297759097,0.28,0.017759097,5.964250098,5.964250098,,
15946,0.251092605,0.25,0.001092605,0.435140245,0.435140245,,
15947,0.20606445,0.21,0.00393555,1.909863839,1.909863839,,
15948,0.156379421,0.16,0.003620579,2.315252724,2.315252724,,
15949,0.315754526,0.31,0.005754526,1.82246811,1.82246811,,
15950,0.35795455,0.34,0.01795455,5.015874284,5.015874284,,
15951,0.408530881,0.4,0.008530881,2.08818499,2.08818499,,
15952,0.468381805,0.47,0.001618195,0.345486218,0.345486218,,
15953,0,0,0,#¡DIV/0!,0,,
15954,0,0,0,#¡DIV/0!,0,,
15955,0,0,0,#¡DIV/0!,0,,
15956,0,0,0,#¡DIV/0!,0,,
15957,0,0,0,#¡DIV/0!,0,,
15958,0,0,0,#¡DIV/0!,0,,
15959,0,0,0,#¡DIV/0!,0,,
15960,0,0,0,#¡DIV/0!,0,,
15961,0,0,0,#¡DIV/0!,0,,
15962,0,0,0,#¡DIV/0!,0,,
15963,0,0,0,#¡DIV/0!,0,,
15964,0,0,0,#¡DIV/0!,0,,
15965,0,0,0,#¡DIV/0!,0,,
15966,0.970000051,0.97,5.07E-08,5.22E-06,5.22E-06,,
15967,0.724141428,0.72,0.004141428,0.571908676,0.571908676,,
15968,0.528075257,0.53,0.001924743,0.364482644,0.364482644,,
15969,0.418451104,0.41,0.008451104,2.019615691,2.019615691,,
15970,0.377887083,0.38,0.002112917,0.559139672,0.559139672,,
15971,0.316183638,0.31,0.006183638,1.955710791,1.955710791,,
15972,0.403514542,0.4,0.003514542,0.870982844,0.870982844,,
15973,0.518853611,0.53,0.011146389,2.148272431,2.148272431,,
15974,0.66937784,0.7,0.03062216,4.574719743,4.574719743,,
15975,0.823282562,0.82,0.003282562,0.398716307,0.398716307,,
15976,0.524868793,0.48,0.044868793,8.548573213,8.548573213,,
15977,0,0,0,#¡DIV/0!,0,,
15978,0,0,0,#¡DIV/0!,0,,
15979,0,0,0,#¡DIV/0!,0,,
15980,0,0,0,#¡DIV/0!,0,,
15981,0,0,0,#¡DIV/0!,0,,
15982,0,0,0,#¡DIV/0!,0,,
15983,0,0,0,#¡DIV/0!,0,,
15984,0,0,0,#¡DIV/0!,0,,
15985,0,0,0,#¡DIV/0!,0,,
15986,0,0,0,#¡DIV/0!,0,,
15987,0,0,0,#¡DIV/0!,0,,
15988,0,0,0,#¡DIV/0!,0,,
15989,0,0,0,#¡DIV/0!,0,,
15990,0.970000038,0.97,3.81E-08,3.92E-06,3.92E-06,,
15991,0.900499539,0.92,0.019500461,2.165515884,2.165515884,,
15992,0.526770476,0.54,0.013229524,2.511439961,2.511439961,,
15993,0.331105929,0.34,0.008894071,2.686170841,2.686170841,,
15994,0.291456186,0.28,0.011456186,3.930671733,3.930671733,,
15995,0.249778707,0.25,0.000221293,0.088595781,0.088595781,,
15996,0.208593234,0.2,0.008593234,4.119612911,4.119612911,,
15997,0.133841459,0.14,0.006158541,4.601370004,4.601370004,,
15998,0.121703305,0.12,0.001703305,1.399554927,1.399554927,,
15999,0.100000005,0.1,5.20E-09,5.20E-06,5.20E-06,,
16000,0.466054734,0.47,0.003945266,0.846524133,0.846524133,,
16001,0,0,0,#¡DIV/0!,0,,
16002,0,0,0,#¡DIV/0!,0,,
16003,0,0,0,#¡DIV/0!,0,,
16004,0,0,0,#¡DIV/0!,0,,
16005,0,0,0,#¡DIV/0!,0,,
16006,0,0,0,#¡DIV/0!,0,,
16007,0,0,0,#¡DIV/0!,0,,
16008,0,0,0,#¡DIV/0!,0,,
16009,0,0,0,#¡DIV/0!,0,,
16010,0,0,0,#¡DIV/0!,0,,
16011,0,0,0,#¡DIV/0!,0,,
16012,0,0,0,#¡DIV/0!,0,,
16013,0,0,0,#¡DIV/0!,0,,
16014,0.969999996,0.97,4.12E-09,4.25E-07,4.25E-07,,
16015,0.71139788,0.75,0.03860212,5.42623491,5.42623491,,
16016,0.553846578,0.56,0.006153422,1.111033591,1.111033591,,
16017,0.71460402,0.73,0.01539598,2.15447706,2.15447706,,
16018,0.858357209,0.86,0.001642791,0.191387783,0.191387783,,
16019,0.709165676,0.7,0.009165676,1.292459065,1.292459065,,
16020,0.786717102,0.79,0.003282898,0.417290757,0.417290757,,
16021,0.944585898,0.94,0.004585898,0.485492955,0.485492955,,
16022,0.763203002,0.78,0.016796998,2.200855908,2.200855908,,
16023,0.495295566,0.49,0.005295566,1.069172868,1.069172868,,
16024,0.35658053,0.34,0.01658053,4.6498696,4.6498696,,
16025,0,0,0,#¡DIV/0!,0,,
16026,0,0,0,#¡DIV/0!,0,,
16027,0,0,0,#¡DIV/0!,0,,
16028,0,0,0,#¡DIV/0!,0,,
16029,0,0,0,#¡DIV/0!,0,,
16030,0,0,0,#¡DIV/0!,0,,
16031,0,0,0,#¡DIV/0!,0,,
16032,0,0,0,#¡DIV/0!,0,,
16033,0,0,0,#¡DIV/0!,0,,
16034,0,0,0,#¡DIV/0!,0,,
16035,0,0,0,#¡DIV/0!,0,,
16036,0,0,0,#¡DIV/0!,0,,
16037,0,0,0,#¡DIV/0!,0,,
16038,0.970000033,0.97,3.29E-08,3.39E-06,3.39E-06,,
16039,0.751496201,0.75,0.001496201,0.199096236,0.199096236,,
16040,0.547511113,0.54,0.007511113,1.371864953,1.371864953,,
16041,0.437671415,0.44,0.002328585,0.532039621,0.532039621,,
16042,0.40645397,0.42,0.01354603,3.332734051,3.332734051,,
16043,0.641483371,0.63,0.011483371,1.790127549,1.790127549,,
16044,0.848942637,0.85,0.001057363,0.124550543,0.124550543,,
16045,0.84873488,0.85,0.00126512,0.149059498,0.149059498,,
16046,0.88296622,0.88,0.00296622,0.335938077,0.335938077,,
16047,0.938315522,0.94,0.001684478,0.179521489,0.179521489,,
16048,0.547298417,0.53,0.017298417,3.160691958,3.160691958,,
16049,0,0,0,#¡DIV/0!,0,,
16050,0,0,0,#¡DIV/0!,0,,
16051,0,0,0,#¡DIV/0!,0,,
16052,0,0,0,#¡DIV/0!,0,,
16053,0,0,0,#¡DIV/0!,0,,
16054,0,0,0,#¡DIV/0!,0,,
16055,0,0,0,#¡DIV/0!,0,,
16056,0,0,0,#¡DIV/0!,0,,
16057,0,0,0,#¡DIV/0!,0,,
16058,0,0,0,#¡DIV/0!,0,,
16059,0,0,0,#¡DIV/0!,0,,
16060,0,0,0,#¡DIV/0!,0,,
16061,0,0,0,#¡DIV/0!,0,,
16062,0.970000047,0.97,4.74E-08,4.88E-06,4.88E-06,,
16063,0.642505544,0.64,0.002505544,0.389964593,0.389964593,,
16064,0.401165049,0.4,0.001165049,0.290416437,0.290416437,,
16065,0.340696519,0.34,0.000696519,0.204439806,0.204439806,,
16066,0.285823956,0.28,0.005823956,2.037602548,2.037602548,,
16067,0.147540616,0.16,0.012459384,8.444714288,8.444714288,,
16068,0.271000265,0.28,0.008999735,3.320932178,3.320932178,,
16069,0.300842296,0.31,0.009157704,3.044021315,3.044021315,,
16070,0.343386251,0.36,0.016613749,4.838210163,4.838210163,,
16071,0.403269097,0.43,0.026730903,6.628552231,6.628552231,,
16072,0.505126672,0.55,0.044873328,8.883579225,8.883579225,,
16073,0,0,0,#¡DIV/0!,0,,
16074,0,0,0,#¡DIV/0!,0,,
16075,0,0,0,#¡DIV/0!,0,,
16076,0,0,0,#¡DIV/0!,0,,
16077,0,0,0,#¡DIV/0!,0,,
16078,0,0,0,#¡DIV/0!,0,,
16079,0,0,0,#¡DIV/0!,0,,
16080,0,0,0,#¡DIV/0!,0,,
16081,0,0,0,#¡DIV/0!,0,,
16082,0,0,0,#¡DIV/0!,0,,
16083,0,0,0,#¡DIV/0!,0,,
16084,0,0,0,#¡DIV/0!,0,,
16085,0,0,0,#¡DIV/0!,0,,
16086,0.970000014,0.97,1.40E-08,1.45E-06,1.45E-06,,
16087,0.947203538,0.94,0.007203538,0.760505832,0.760505832,,
16088,0.653098078,0.64,0.013098078,2.005530038,2.005530038,,
16089,0.49515223,0.5,0.00484777,0.979046434,0.979046434,,
16090,0.459551853,0.47,0.010448147,2.273551289,2.273551289,,
16091,0.706824671,0.72,0.013175329,1.864016584,1.864016584,,
16092,0.941894581,0.94,0.001894581,0.201145799,0.201145799,,
16093,0.891610383,0.9,0.008389617,0.940951068,0.940951068,,
16094,0.859773442,0.88,0.020226558,2.352545073,2.352545073,,
16095,0.936219834,0.93,0.006219834,0.664356116,0.664356116,,
16096,0.654505186,0.63,0.024505186,3.744078273,3.744078273,,
16097,0,0,0,#¡DIV/0!,0,,
16098,0,0,0,#¡DIV/0!,0,,
16099,0,0,0,#¡DIV/0!,0,,
16100,0,0,0,#¡DIV/0!,0,,
16101,0,0,0,#¡DIV/0!,0,,
16102,0,0,0,#¡DIV/0!,0,,
16103,0,0,0,#¡DIV/0!,0,,
16104,0,0,0,#¡DIV/0!,0,,
16105,0,0,0,#¡DIV/0!,0,,
16106,0,0,0,#¡DIV/0!,0,,
16107,0,0,0,#¡DIV/0!,0,,
16108,0,0,0,#¡DIV/0!,0,,
16109,0,0,0,#¡DIV/0!,0,,
16110,0.969999985,0.97,1.51E-08,1.56E-06,1.56E-06,,
16111,0.815829419,0.84,0.024170581,2.962700342,2.962700342,,
16112,0.473645005,0.51,0.036354995,7.675578768,7.675578768,,
16113,0.295211872,0.32,0.024788128,8.396724481,8.396724481,,
16114,0.25822161,0.28,0.02177839,8.433991873,8.433991873,,
16115,0.205934549,0.22,0.014065451,6.83005887,6.83005887,,
16116,0.260186869,0.26,0.000186869,0.071821152,0.071821152,,
16117,0.212484325,0.21,0.002484325,1.169180216,1.169180216,,
16118,0.33127717,0.34,0.00872283,2.633091199,2.633091199,,
16119,0.384874954,0.42,0.035125046,9.126352895,9.126352895,,
16120,0.463967993,0.49,0.026032007,5.610733316,5.610733316,,
16121,0,0,0,#¡DIV/0!,0,,
16122,0,0,0,#¡DIV/0!,0,,
16123,0,0,0,#¡DIV/0!,0,,
16124,0,0,0,#¡DIV/0!,0,,
16125,0,0,0,#¡DIV/0!,0,,
16126,0,0,0,#¡DIV/0!,0,,
16127,0,0,0,#¡DIV/0!,0,,
16128,0,0,0,#¡DIV/0!,0,,
16129,0,0,0,#¡DIV/0!,0,,
16130,0,0,0,#¡DIV/0!,0,,
16131,0,0,0,#¡DIV/0!,0,,
16132,0,0,0,#¡DIV/0!,0,,
16133,0,0,0,#¡DIV/0!,0,,
16134,0.970000009,0.97,9.22E-09,9.50E-07,9.50E-07,,
16135,0.643526225,0.62,0.023526225,3.655829958,3.655829958,,
16136,0.388959554,0.37,0.018959554,4.874428242,4.874428242,,
16137,0.258700244,0.25,0.008700244,3.363059999,3.363059999,,
16138,0.203356661,0.2,0.003356661,1.650627615,1.650627615,,
16139,0.153436386,0.16,0.006563614,4.277742745,4.277742745,,
16140,0.281426689,0.28,0.001426689,0.50694861,0.50694861,,
16141,0.312509885,0.34,0.027490115,8.796558482,8.796558482,,
16142,0.353985584,0.38,0.026014416,7.349004338,7.349004338,,
16143,0.413200508,0.43,0.016799492,4.065699684,4.065699684,,
16144,0.485508761,0.49,0.004491239,0.925058238,0.925058238,,
16145,0,0,0,#¡DIV/0!,0,,
16146,0,0,0,#¡DIV/0!,0,,
16147,0,0,0,#¡DIV/0!,0,,
16148,0,0,0,#¡DIV/0!,0,,
16149,0,0,0,#¡DIV/0!,0,,
16150,0,0,0,#¡DIV/0!,0,,
16151,0,0,0,#¡DIV/0!,0,,
16152,0,0,0,#¡DIV/0!,0,,
16153,0,0,0,#¡DIV/0!,0,,
16154,0,0,0,#¡DIV/0!,0,,
16155,0,0,0,#¡DIV/0!,0,,
16156,0,0,0,#¡DIV/0!,0,,
16157,0,0,0,#¡DIV/0!,0,,
16158,0.969999994,0.97,6.12E-09,6.31E-07,6.31E-07,,
16159,0.647831475,0.62,0.027831475,4.296098014,4.296098014,,
16160,0.434810135,0.41,0.024810135,5.705969887,5.705969887,,
16161,0.300445236,0.28,0.020445236,6.804979305,6.804979305,,
16162,0.250563376,0.25,0.000563376,0.224843765,0.224843765,,
16163,0.204253315,0.2,0.004253315,2.082372775,2.082372775,,
16164,0.152351937,0.14,0.012351937,8.107502464,8.107502464,,
16165,0.313207213,0.31,0.003207213,1.023990744,1.023990744,,
16166,0.356385479,0.36,0.003614521,1.014216679,1.014216679,,
16167,0.145089433,0.14,0.005089433,3.507790317,3.507790317,,
16168,0.3850922,0.37,0.0150922,3.919113427,3.919113427,,
16169,0,0,0,#¡DIV/0!,0,,
16170,0,0,0,#¡DIV/0!,0,,
16171,0,0,0,#¡DIV/0!,0,,
16172,0,0,0,#¡DIV/0!,0,,
16173,0,0,0,#¡DIV/0!,0,,
16174,0,0,0,#¡DIV/0!,0,,
16175,0,0,0,#¡DIV/0!,0,,
16176,0,0,0,#¡DIV/0!,0,,
16177,0,0,0,#¡DIV/0!,0,,
16178,0,0,0,#¡DIV/0!,0,,
16179,0,0,0,#¡DIV/0!,0,,
16180,0,0,0,#¡DIV/0!,0,,
16181,0,0,0,#¡DIV/0!,0,,
16182,0.970000011,0.97,1.07E-08,1.11E-06,1.11E-06,,
16183,0.609714621,0.56,0.049714621,8.153752443,8.153752443,,
16184,0.390817931,0.39,0.000817931,0.209286882,0.209286882,,
16185,0.253512717,0.25,0.003512717,1.385617844,1.385617844,,
16186,0.194081656,0.2,0.005918344,3.049409494,3.049409494,,
16187,0.139152859,0.16,0.020847141,14.98146764,14.98146764,,
16188,0.305190777,0.31,0.004809223,1.575808876,1.575808876,,
16189,0.333349147,0.34,0.006650853,1.995161296,1.995161296,,
16190,0.373253463,0.38,0.006746537,1.807494732,1.807494732,,
16191,0.42526568,0.43,0.00473432,1.113261772,1.113261772,,
16192,0.508085176,0.49,0.018085176,3.559477119,3.559477119,,
16193,0,0,0,#¡DIV/0!,0,,
16194,0,0,0,#¡DIV/0!,0,,
16195,0,0,0,#¡DIV/0!,0,,
16196,0,0,0,#¡DIV/0!,0,,
16197,0,0,0,#¡DIV/0!,0,,
16198,0,0,0,#¡DIV/0!,0,,
16199,0,0,0,#¡DIV/0!,0,,
16200,0,0,0,#¡DIV/0!,0,,
16201,0,0,0,#¡DIV/0!,0,,
16202,0,0,0,#¡DIV/0!,0,,
16203,0,0,0,#¡DIV/0!,0,,
16204,0,0,0,#¡DIV/0!,0,,
16205,0,0,0,#¡DIV/0!,0,,
16206,0.970000026,0.97,2.60E-08,2.68E-06,2.68E-06,,
16207,0.969999987,0.97,1.31E-08,1.35E-06,1.35E-06,,
16208,0.959261632,0.96,0.000738368,0.076972515,0.076972515,,
16209,0.917919066,0.92,0.002080934,0.226701259,0.226701259,,
16210,0.808068632,0.82,0.011931368,1.476529071,1.476529071,,
16211,0.542456583,0.54,0.002456583,0.452862593,0.452862593,,
16212,0.296427489,0.28,0.016427489,5.541823759,5.541823759,,
16213,0.265685908,0.26,0.005685908,2.140086548,2.140086548,,
16214,0.198187846,0.18,0.018187846,9.177074283,9.177074283,,
16215,0.142279847,0.15,0.007720153,5.426034198,5.426034198,,
